108#712.1,826.3;701.0,736.7;658.5,679.5;604.8,690.7;573.8,725.4;593.4,788.6;632.5,685.3;591.8,585.9;586.7,582.2;549.8,525.0;699.0,562.7;689.5,581.3;635.7,569.3;544.8,600.4;508.3,598.6;517.7,576.6
109#708.9,825.3;697.8,734.9;646.0,678.5;592.5,689.7;572.3,733.0;590.6,799.5;620.0,684.6;586.1,583.6;581.8,579.8;548.6,520.3;698.6,574.9;685.7,590.4;632.1,570.3;538.1,594.4;499.6,586.0;515.5,561.4
110#705.7,824.3;694.5,733.2;633.6,677.5;580.2,688.7;570.9,740.7;587.7,810.4;607.5,683.9;580.4,581.3;577.0,577.5;547.4,515.6;698.2,587.1;681.9,599.5;628.5,571.4;531.4,588.4;490.8,573.4;513.4,546.2
111#702.5,823.2;691.3,731.4;621.1,676.5;568.0,687.7;569.4,748.3;584.9,821.3;595.0,683.2;574.6,578.9;572.1,575.1;546.2,510.8;697.8,599.2;678.1,608.6;624.8,572.4;524.8,582.4;482.1,560.8;511.2,531.0
112#699.3,822.2;688.1,729.6;608.7,675.4;555.7,686.7;567.9,755.9;582.0,832.2;582.5,682.4;568.9,576.6;567.2,572.8;544.9,506.1;697.5,611.4;674.2,617.6;621.2,573.5;518.1,576.3;473.4,548.2;509.1,515.8
113#696.1,821.1;684.8,727.9;596.2,674.4;543.5,685.7;566.5,763.6;579.2,843.1;570.0,681.7;563.2,574.2;562.4,570.4;543.7,501.3;697.1,623.6;670.4,626.7;617.5,574.5;511.5,570.3;464.6,535.6;506.9,500.6
114#692.9,820.1;681.6,726.1;583.8,673.4;531.2,684.7;565.0,771.2;576.3,854.0;557.5,681.0;557.5,571.9;557.5,568.1;542.5,496.6;696.7,635.8;666.6,635.8;613.9,575.6;504.8,564.3;455.9,523.0;504.8,485.4
115#692.1,801.0;700.2,698.7;585.7,678.3;528.4,690.6;565.2,784.7;581.6,882.9;557.0,682.4;561.1,563.7;561.1,563.7;552.9,490.1;704.3,645.6;671.6,629.2;618.4,571.9;507.9,551.4;467.0,502.3;507.9,453.2
116#688.2,773.7;706.2,679.7;589.8,670.7;531.6,679.7;562.9,796.1;580.8,916.9;558.4,675.2;562.9,554.3;567.4,554.3;567.4,487.2;692.7,643.9;683.8,621.5;621.1,567.8;513.7,536.4;473.4,482.7;500.2,420.0
117#689.7,746.3;706.7,653.1;592.4,665.8;528.8,678.5;554.2,801.3;575.4,894.5;562.7,674.3;571.2,551.5;566.9,551.5;579.6,483.7;672.8,644.6;694.0,606.5;626.2,559.9;520.4,530.3;486.5,471.0;482.3,407.5
118#681.0,726.6;705.8,627.3;598.2,664.5;536.1,677.0;548.5,797.0;556.8,888.0;565.1,672.8;577.5,548.7;573.4,548.7;594.1,486.6;681.0,610.7;710.0,598.3;631.3,561.1;527.9,528.0;490.6,470.0;478.2,403.8
119#678.2,727.2;703.2,631.5;599.2,664.8;532.7,677.3;549.3,797.9;557.7,889.3;566.0,673.1;574.3,548.4;574.3,552.5;590.9,486.0;678.2,610.7;707.4,598.3;632.5,560.9;528.5,527.6;491.1,469.4;478.6,402.8
120#674.7,721.6;701.8,627.6;604.7,668.4;536.0,681.4;534.3,786.1;543.4,879.5;570.9,677.4;576.5,553.7;576.5,556.4;591.0,490.0;678.2,599.8;710.4,598.5;633.8,564.3;527.4,535.2;482.7,485.9;477.3,425.8
121#671.3,716.0;700.5,623.8;610.1,671.9;539.2,685.4;519.2,774.4;529.0,869.8;575.9,681.7;578.6,558.9;578.6,560.3;591.1,494.0;678.2,589.0;713.5,598.8;635.2,567.7;526.2,542.7;474.3,502.4;475.9,448.9
122#667.8,710.4;699.1,619.9;615.6,675.5;542.5,689.5;504.2,762.6;514.7,860.0;580.8,686.0;580.8,564.2;580.8,564.2;591.2,498.0;678.2,578.1;716.5,599.0;636.5,571.1;525.1,550.3;465.9,518.9;474.6,471.9
123#668.1,724.9;717.3,639.5;615.5,688.7;536.7,692.0;477.5,747.9;500.5,843.1;576.1,692.0;579.4,573.7;579.4,570.5;579.4,504.8;668.1,573.7;714.0,613.2;635.2,580.3;526.8,563.9;464.4,534.3;480.8,478.5
124#672.5,753.5;729.5,666.5;636.5,696.5;540.5,702.5;465.5,738.5;483.5,837.5;591.5,699.5;579.5,585.5;579.5,576.5;570.5,510.5;663.5,591.5;708.5,627.5;636.5,588.5;525.5,576.5;465.5,549.5;485.0,491.0
125#672.7,753.7;729.8,666.6;636.6,699.6;540.4,702.6;465.3,738.7;483.3,837.9;591.5,699.6;579.5,585.4;579.5,576.4;570.5,510.3;663.6,591.4;708.7,627.5;633.6,588.4;525.4,576.4;468.3,549.3;484.8,490.7
126#672.5,785.0;734.7,702.0;616.1,702.0;539.0,705.0;462.0,743.5;456.0,841.4;580.6,702.0;580.6,592.3;580.6,580.4;571.7,515.2;663.6,601.2;705.1,639.7;636.9,595.3;527.2,586.4;470.9,565.6;488.6,506.3
127#672.2,799.6;735.7,717.1;618.3,704.5;535.8,707.6;472.4,758.4;447.0,856.7;577.1,707.6;583.4,599.8;580.2,590.3;573.9,520.5;665.9,593.4;713.5,637.9;640.5,606.1;529.5,593.4;469.2,580.8;494.6,523.7
128#674.0,810.5;731.0,721.9;610.7,709.2;538.0,712.4;484.2,782.0;446.2,873.8;579.1,712.4;582.3,601.6;579.1,595.3;580.7,524.1;664.5,576.3;715.1,623.8;636.0,604.8;531.6,595.3;471.5,592.2;493.7,538.4
129#680.3,820.1;720.1,733.8;617.2,707.2;550.8,713.9;487.7,786.9;444.5,883.2;584.0,710.6;580.7,601.0;577.3,594.3;577.3,524.6;653.7,547.9;703.5,594.3;633.8,601.0;527.5,597.7;467.8,607.6;491.0,551.2
130#680.4,835.8;707.7,743.8;615.6,706.3;547.4,706.3;482.6,784.7;438.3,880.2;581.5,706.3;578.1,597.1;574.7,593.7;571.3,522.1;632.7,511.9;683.8,559.6;629.3,593.7;523.6,597.1;472.4,621.0;492.9,563.0
131#678.1,836.5;701.1,744.2;608.4,706.9;540.9,707.8;492.7,780.2;439.1,869.6;575.1,707.8;567.7,597.5;564.6,594.4;560.0,523.5;626.3,511.6;673.9,560.2;618.8,592.9;513.5,598.9;462.3,618.6;484.1,561.2
132#675.7,837.2;694.6,744.5;601.2,707.5;534.4,709.2;502.9,775.7;439.9,859.1;568.7,709.2;557.2,597.8;554.4,595.0;548.7,524.9;619.9,511.3;664.0,560.8;608.4,592.2;503.3,600.7;452.1,616.2;475.3,559.5
133#673.4,838.0;688.0,744.9;594.1,708.1;527.9,710.7;513.0,771.2;440.7,848.5;562.3,710.7;546.8,598.2;544.3,595.7;537.5,526.2;613.4,511.0;654.1,561.3;597.9,591.4;493.2,602.6;442.0,613.8;466.5,557.7
134#671.0,838.7;681.4,745.3;586.9,708.7;521.4,712.2;523.1,766.7;441.5,837.9;555.9,712.2;536.3,598.6;534.2,596.4;526.2,527.6;607.0,510.7;644.2,561.9;587.4,590.6;483.1,604.4;431.9,611.4;457.7,556.0
135#668.7,839.4;674.9,745.7;579.7,709.3;514.9,713.6;533.2,762.2;442.3,827.3;549.5,713.6;525.9,598.9;524.0,597.1;514.9,529.0;600.6,510.4;634.3,562.5;577.0,589.8;472.9,606.2;421.8,609.0;448.9,554.2
136#666.3,840.1;668.3,746.0;572.5,709.8;508.4,715.1;543.4,757.7;443.2,816.8;543.0,715.1;515.4,599.3;513.9,597.7;503.6,530.4;594.2,510.1;624.3,563.1;566.5,589.1;462.8,608.0;411.6,606.7;440.1,552.5
137#664.0,840.8;661.8,746.4;565.3,710.4;501.9,716.5;553.5,753.2;444.0,806.2;536.6,716.5;505.0,599.6;503.7,598.4;492.3,531.8;587.8,509.8;614.4,563.7;556.1,588.3;452.6,609.8;401.5,604.3;431.3,550.7
138#661.6,841.5;655.2,746.8;558.1,711.0;495.4,718.0;563.6,748.7;444.8,795.6;530.2,718.0;494.5,600.0;493.6,599.1;481.0,533.2;581.4,509.5;604.5,564.3;545.6,587.5;442.5,611.6;391.4,601.9;422.5,549.0
139#659.3,842.3;648.6,747.2;551.0,711.6;488.9,719.5;573.7,744.2;445.6,785.0;523.8,719.5;484.1,600.4;483.5,599.8;469.8,534.5;574.9,509.2;594.6,564.8;535.1,586.7;432.4,613.5;381.3,599.5;413.7,547.2
140#656.9,843.0;642.1,747.5;543.8,712.2;482.4,720.9;583.9,739.7;446.4,774.5;517.4,720.9;473.7,600.7;473.3,600.4;458.5,535.9;568.5,508.9;584.7,565.4;524.7,586.0;422.2,615.3;371.1,597.1;404.9,545.5
141#654.6,843.7;635.5,747.9;536.6,712.8;475.9,722.4;594.0,735.2;447.2,763.9;511.0,722.4;463.2,601.1;463.2,601.1;447.2,537.3;562.1,508.6;574.8,566.0;514.2,585.2;412.1,617.1;361.0,594.7;396.1,543.7
142#641.5,819.7;628.7,730.4;526.7,724.1;463.0,736.8;408.8,701.8;450.2,787.8;498.0,730.4;463.0,602.9;459.8,606.1;440.7,548.8;561.8,526.4;571.3,583.8;510.8,596.6;415.2,612.5;370.5,574.3;386.5,513.7
143#641.1,820.2;631.5,728.0;526.7,724.8;463.1,737.5;409.1,702.6;450.4,788.4;498.1,728.0;463.1,604.1;459.9,604.1;440.9,546.9;561.6,527.8;571.1,581.8;510.8,597.7;415.4,613.6;370.9,575.5;386.8,511.9
144#626.8,801.9;623.7,708.2;517.6,723.8;461.4,739.4;408.3,717.6;448.9,811.2;486.3,727.0;455.1,608.4;455.1,617.7;439.5,555.3;558.1,542.8;570.6,599.0;505.1,602.1;408.3,614.6;383.4,564.7;383.4,499.1
145#609.0,782.5;603.0,694.2;508.6,733.8;456.8,746.0;609.0,688.1;450.7,816.0;484.2,733.8;456.8,615.1;456.8,621.1;441.6,560.2;560.3,557.2;572.5,609.0;505.5,612.0;408.1,612.0;386.8,569.4;383.7,508.5
146#586.8,764.1;601.0,676.2;533.0,735.8;433.7,732.9;402.5,724.4;447.9,832.2;481.9,732.9;456.4,622.3;456.4,622.3;447.9,562.8;561.3,565.6;572.7,619.5;510.3,616.6;411.0,619.5;379.8,582.6;388.3,523.1
147#566.9,749.9;596.4,667.5;537.5,741.1;443.2,747.0;404.9,726.4;452.1,844.2;493.3,744.1;466.8,623.3;466.8,620.4;458.0,561.4;561.1,582.1;575.8,629.2;516.9,620.4;419.7,623.3;381.4,590.9;390.2,534.9
148#553.1,732.9;597.1,668.3;535.5,735.8;462.1,735.8;426.9,771.0;453.3,859.1;497.3,727.0;473.9,624.3;470.9,618.4;462.1,556.8;567.8,597.8;576.6,638.9;523.8,621.3;424.0,621.3;382.9,603.7;391.7,547.9
149#553.2,732.9;597.3,668.3;535.6,735.9;462.1,727.0;426.8,771.1;453.3,859.3;497.3,727.0;473.8,624.2;470.9,618.3;462.1,556.6;567.9,597.7;576.7,638.9;523.8,621.2;423.9,621.2;382.7,603.6;394.5,547.7
150#541.8,754.0;587.7,684.6;534.9,728.7;466.4,722.7;433.1,776.5;447.9,862.6;498.6,722.7;482.0,619.1;479.1,611.3;468.8,550.2;572.0,611.2;582.8,642.6;532.9,616.1;430.2,616.1;388.1,615.1;395.0,563.2
151#530.3,775.0;578.2,700.8;534.2,721.4;470.7,718.5;439.5,781.9;442.4,865.9;500.0,718.5;490.2,614.1;487.3,604.3;475.6,543.7;576.2,624.7;588.8,646.2;541.9,611.1;436.5,611.1;393.6,626.7;395.6,578.8
152#518.9,796.1;568.6,717.1;533.5,714.2;475.0,714.2;445.8,787.3;437.0,869.2;501.3,714.2;498.4,609.0;495.5,597.3;482.3,537.3;580.3,638.2;594.9,649.9;551.0,606.0;442.8,606.0;399.0,638.2;396.1,594.3
153#519.7,809.5;563.7,727.9;534.1,710.5;476.3,710.5;444.5,770.3;438.4,849.1;502.7,710.5;497.3,604.9;494.3,594.4;479.2,533.9;584.6,618.7;596.8,634.2;549.6,600.0;442.4,604.8;400.6,642.5;403.4,612.5
154#520.5,823.0;558.9,738.7;534.8,706.8;477.6,706.8;443.3,753.2;439.9,829.0;504.1,706.8;496.2,600.9;493.2,591.6;476.1,530.4;588.8,599.1;598.8,618.6;548.2,593.9;442.1,603.5;402.1,646.7;410.6,630.8
155#521.3,836.4;554.0,749.5;535.4,703.1;478.9,703.1;442.0,736.2;441.3,808.9;505.5,703.1;495.1,596.8;492.0,588.7;473.0,527.0;593.1,579.6;600.7,602.9;546.8,587.9;441.7,602.3;403.7,651.0;417.9,649.0
156#522.0,849.9;549.1,760.2;536.0,699.3;480.1,699.3;440.7,719.1;442.7,788.9;506.8,699.3;494.1,592.8;490.9,585.8;469.8,523.5;597.4,560.1;602.7,587.2;545.4,581.8;441.4,601.1;405.3,655.2;425.2,667.2
157#522.8,863.3;544.2,771.0;536.6,695.6;481.4,695.6;439.4,702.1;444.1,768.8;508.2,695.6;493.0,588.7;489.7,582.9;466.7,520.1;601.7,540.6;604.6,571.5;544.0,575.8;441.0,599.9;406.9,659.5;432.5,685.4
158#523.6,876.8;539.4,781.8;537.3,691.9;482.7,691.9;438.2,685.0;445.6,748.7;509.6,691.9;491.9,584.7;488.6,580.1;463.6,516.6;605.9,521.0;606.6,555.9;542.6,569.7;440.7,598.6;408.4,663.7;439.7,703.7
159#524.4,890.2;534.5,792.6;537.9,688.2;484.0,688.2;436.9,668.0;447.0,728.6;511.0,688.2;490.8,580.6;487.4,577.2;460.5,513.2;610.2,501.5;608.5,540.2;541.2,563.7;440.3,597.4;410.0,668.0;447.0,721.9
160#532.9,883.9;536.5,795.8;525.9,690.1;476.6,693.6;476.6,721.8;557.6,767.6;501.2,690.1;487.1,580.9;483.6,573.8;462.5,510.4;615.8,494.6;610.5,549.2;536.5,563.3;434.3,591.5;399.1,651.4;399.1,676.0
161#533.0,885.4;536.6,793.6;526.0,691.1;476.5,691.1;469.4,768.8;557.8,768.8;501.2,691.1;487.1,578.0;483.6,574.5;462.4,510.9;616.1,495.0;610.8,546.2;540.1,563.9;434.1,592.2;398.8,652.2;395.2,677.0
162#544.2,873.3;545.1,781.5;518.2,693.4;469.8,691.4;477.0,759.7;549.8,776.7;494.3,691.4;485.7,579.1;482.3,577.0;465.3,512.5;618.2,511.4;608.5,559.8;538.3,568.5;433.8,588.4;398.1,627.6;404.0,639.3
163#555.5,861.3;553.5,769.5;510.4,695.7;463.0,691.6;484.6,750.5;541.8,784.5;487.4,691.6;484.4,580.2;480.9,579.5;468.2,514.1;620.3,527.7;606.2,573.4;536.6,573.1;433.5,584.7;397.4,603.0;412.9,601.5
164#566.7,849.2;562.0,757.4;502.7,698.0;456.3,691.9;492.3,741.4;533.7,792.4;480.5,691.9;483.0,581.4;479.6,582.0;471.1,515.7;622.4,544.1;604.0,587.0;534.8,577.8;433.2,580.9;396.6,578.3;421.7,563.8
165#578.0,837.2;570.4,745.4;494.9,700.3;449.5,692.1;499.9,732.2;525.7,800.2;473.6,692.1;481.7,582.5;478.2,584.5;474.0,517.3;624.5,560.4;601.7,600.6;533.1,582.4;432.9,577.2;395.9,553.7;430.6,526.0
166#589.2,825.1;578.9,733.3;487.1,702.6;442.8,692.4;507.5,723.1;517.7,808.1;466.7,692.4;480.3,583.6;476.9,587.0;476.9,518.9;626.6,576.8;599.4,614.2;531.3,587.0;432.6,573.4;395.2,529.1;439.4,488.3
167#589.1,824.9;578.9,733.2;487.1,702.6;439.5,692.4;507.5,723.0;517.7,807.9;466.7,692.4;480.3,583.6;476.9,587.0;476.9,519.1;626.4,576.8;599.3,614.2;531.3,587.0;432.7,573.4;395.4,529.3;439.5,488.5
168#593.8,797.5;578.7,706.9;491.9,688.0;442.8,699.3;514.6,722.0;518.3,816.3;469.3,691.8;476.8,582.3;476.8,586.0;476.8,518.1;624.0,593.6;597.6,620.0;529.7,589.8;435.3,567.2;416.4,518.1;450.4,469.0
169#594.5,771.0;583.5,683.0;491.8,683.0;444.1,686.7;513.8,741.7;521.2,829.7;469.8,683.0;480.8,576.6;480.8,580.3;480.8,514.3;627.5,598.6;598.2,620.6;528.5,587.6;436.8,562.0;414.8,514.3;451.5,470.3
170#585.4,746.4;581.8,652.9;484.6,681.6;437.9,688.8;506.2,750.0;517.0,839.9;463.0,685.2;484.6,573.7;481.0,573.7;495.4,508.9;628.5,609.7;596.2,616.9;531.4,588.1;437.9,559.3;409.1,523.3;455.8,483.8
171#570.2,721.0;573.6,638.8;501.7,676.5;447.0,697.0;491.5,765.5;515.4,840.8;477.8,686.7;481.2,566.9;481.2,570.3;498.3,505.3;625.0,618.3;590.8,618.3;532.6,580.6;436.7,549.8;375.1,563.5;460.7,501.8
172#556.1,695.8;569.2,620.4;516.8,669.6;454.5,692.5;487.3,761.4;516.8,840.0;480.8,672.9;487.3,564.7;487.3,564.7;510.3,499.2;631.5,623.7;602.0,617.2;536.5,577.8;438.2,545.1;379.2,581.1;398.8,623.7
173#556.2,695.9;569.3,620.3;516.8,669.6;454.4,692.6;487.2,761.6;516.8,840.4;480.7,672.9;487.2,564.5;487.2,564.5;510.2,502.0;631.8,623.6;602.2,617.0;536.5,577.6;437.9,544.8;378.8,580.9;398.5,623.6
174#550.9,679.3;550.9,625.8;506.8,666.7;437.7,669.8;491.1,761.0;516.3,839.6;475.4,673.0;494.3,566.1;500.6,556.6;521.0,507.9;632.6,638.4;594.9,613.2;547.7,581.8;450.2,547.2;384.2,584.9;403.1,625.8
175#508.1,835.8;551.3,632.0;508.1,665.9;440.2,662.9;489.6,746.2;508.1,832.7;471.0,662.9;508.1,567.1;514.3,551.7;528.2,513.1;631.6,647.4;600.7,622.7;554.4,582.6;464.9,548.6;409.3,579.5;400.0,619.6
176#556.8,686.6;553.7,630.4;513.1,664.7;444.4,661.6;485.0,739.6;500.6,823.9;481.9,658.5;519.3,568.0;522.4,555.5;542.7,510.2;634.8,661.6;606.7,627.3;563.0,583.6;472.5,549.2;422.6,580.4;397.6,621.0
177#559.8,699.6;562.3,642.2;519.5,669.2;451.8,665.8;488.7,745.2;502.1,830.8;488.5,663.2;525.2,571.7;528.3,559.9;549.6,513.7;640.2,650.1;614.4,623.4;569.4,586.3;478.7,553.3;428.2,580.1;408.9,613.8
178#562.9,712.6;570.9,653.9;525.9,673.7;459.1,669.9;492.4,750.9;503.6,837.7;495.1,667.9;531.0,575.4;534.2,564.3;556.4,517.1;645.6,638.6;622.2,619.4;575.7,588.9;484.9,557.3;433.9,579.8;420.2,606.5
179#565.9,725.6;579.6,665.7;532.2,678.1;466.5,674.1;496.1,756.5;505.1,844.5;501.8,672.6;536.9,579.0;540.1,568.8;563.3,520.6;651.0,627.0;629.9,615.5;582.1,591.6;491.2,561.4;439.6,579.4;431.4,599.2
180#568.9,738.6;588.2,677.5;538.6,682.6;473.9,678.2;499.8,762.1;506.6,851.4;508.4,677.3;542.8,582.7;546.0,573.2;570.2,524.1;656.4,615.5;637.7,611.6;588.4,594.3;497.4,565.4;445.2,579.1;442.7,592.0
181#572.0,751.6;596.8,689.3;545.0,687.1;481.3,682.4;503.5,767.7;508.1,858.3;515.0,682.0;548.6,586.4;551.9,577.6;577.0,527.5;661.8,604.0;645.4,607.6;594.8,596.9;503.6,569.5;450.9,578.8;454.0,584.8
182#575.0,764.6;605.4,701.0;551.4,691.6;488.6,686.5;507.2,773.4;509.6,865.2;521.6,686.7;554.5,590.0;557.8,582.0;583.9,531.0;667.2,592.5;653.2,603.7;601.1,599.6;509.8,573.5;456.5,578.5;465.2,577.5
183#578.0,777.6;614.0,712.8;557.8,696.1;496.0,690.6;510.9,779.0;511.2,872.1;528.2,691.4;560.4,593.7;563.7,586.4;590.8,534.5;672.6,581.0;660.9,599.8;607.5,602.3;516.0,577.6;462.2,578.2;476.5,570.2
184#581.1,790.6;622.6,724.6;564.2,700.6;503.4,694.8;514.6,784.6;512.7,879.0;534.8,696.1;566.2,597.4;569.6,590.8;597.6,537.9;678.0,569.5;668.6,595.8;613.9,604.9;522.2,581.7;467.8,577.9;487.8,563.0
185#584.1,803.6;631.3,736.4;570.5,705.0;510.8,699.0;518.3,790.2;514.2,885.8;541.5,700.8;572.1,601.1;575.5,595.3;604.5,541.4;683.4,557.9;676.4,591.9;620.2,607.6;528.5,585.7;473.5,577.5;499.1,555.8
186#587.1,816.6;639.9,748.1;576.9,709.5;518.1,703.1;522.0,795.9;515.7,892.7;548.1,705.5;578.0,604.8;581.4,599.7;611.4,544.9;688.8,546.4;684.1,588.0;626.6,610.3;534.7,589.8;479.1,577.2;510.4,548.5
187#590.2,829.6;648.5,759.9;583.3,714.0;525.5,707.2;525.7,801.5;517.2,899.6;554.7,710.2;583.8,608.4;587.3,604.1;618.2,548.3;694.2,534.9;691.9,584.0;632.9,612.9;540.9,593.8;484.8,576.9;521.6,541.2
188#593.2,842.6;657.1,771.7;589.7,718.5;532.9,711.4;529.4,807.1;518.7,906.5;561.3,714.9;589.7,612.1;593.2,608.5;625.1,551.8;699.6,523.4;699.6,580.1;639.3,615.6;547.1,597.9;490.4,576.6;532.9,534.0
189#596.7,858.9;656.0,785.7;593.3,726.5;541.0,719.5;520.1,820.6;509.6,904.2;568.9,723.0;593.3,618.5;596.7,618.5;624.6,559.3;701.3,531.4;697.8,583.6;638.6,618.5;548.0,604.5;495.7,587.1;537.5,548.8
190#598.7,876.0;652.5,795.4;598.7,728.1;544.9,724.8;507.9,822.3;504.6,906.3;571.8,728.1;592.0,623.9;592.0,623.9;615.5,566.8;706.2,546.6;702.9,597.0;642.4,623.9;548.3,613.8;497.8,607.1;534.8,570.2
191#598.7,875.9;652.4,795.3;598.7,728.1;544.9,724.8;508.0,822.2;504.6,906.2;571.8,728.1;592.0,624.0;592.0,624.0;615.5,566.9;706.2,546.7;702.8,597.1;642.4,624.0;548.3,613.9;497.9,607.2;534.9,570.2
192#601.3,887.7;646.4,810.4;607.7,739.6;553.0,736.3;495.0,810.4;501.4,903.8;578.7,736.3;591.6,633.3;591.6,630.1;594.8,568.9;704.3,559.2;707.6,607.5;639.9,633.3;543.3,626.8;498.2,620.4;540.1,581.8
193#592.5,923.3;637.9,814.4;610.7,741.7;562.3,744.8;477.5,793.2;501.8,880.9;586.5,741.7;589.5,638.9;589.5,632.8;580.4,572.3;704.5,569.3;704.5,611.7;634.9,632.8;547.1,635.9;507.8,635.9;544.1,599.6
194#605.5,925.3;626.2,830.3;617.3,747.3;563.9,744.3;471.9,771.0;501.6,842.2;590.6,744.3;584.7,643.4;584.7,637.5;555.0,581.1;706.3,584.1;700.4,616.7;629.2,634.5;543.1,643.4;528.3,643.4;549.1,616.7
195#606.5,912.0;616.1,842.5;621.5,744.3;567.0,741.6;460.7,741.6;515.2,820.6;591.6,741.6;577.9,640.7;572.5,635.2;539.7,583.4;703.3,597.1;695.2,621.6;618.8,632.5;531.6,648.9;534.3,670.7;553.4,648.9
196#610.3,902.1;615.6,839.1;626.1,744.5;573.5,744.5;481.6,736.6;536.8,794.4;597.2,744.5;565.7,647.3;560.4,634.2;523.6,586.9;704.9,605.3;686.5,623.6;610.3,628.9;521.0,657.8;536.8,713.0;531.5,791.8
197#611.3,901.7;616.6,838.8;627.0,744.4;569.4,744.4;482.9,736.6;537.9,796.9;598.2,744.4;566.8,647.5;561.5,634.4;524.8,587.2;703.0,605.5;687.3,623.9;611.3,629.1;522.2,657.9;537.9,720.9;532.7,791.6
198#620.8,897.6;623.4,832.2;628.7,738.2;573.8,743.4;492.8,725.1;547.7,787.8;599.9,740.8;555.5,646.7;550.3,636.2;513.7,589.2;701.8,617.9;665.3,628.4;597.3,628.4;513.7,659.8;542.4,693.7;558.1,672.8
199#625.0,893.1;628.7,819.4;631.2,731.9;571.3,739.4;496.3,721.9;556.3,791.9;601.2,736.9;551.3,647.0;541.3,634.5;506.3,587.1;698.7,627.0;648.7,629.5;593.8,627.0;508.8,667.0;508.8,719.4;553.8,791.9
200#631.0,886.7;634.6,805.1;632.2,727.2;576.2,739.4;503.1,729.6;559.1,797.8;605.4,729.6;546.9,646.8;537.2,632.2;504.3,584.7;695.5,634.6;646.8,634.6;588.3,624.9;505.5,663.9;529.9,717.4;549.4,790.5
201#647.5,878.6;642.5,793.2;629.9,717.9;577.2,730.5;504.4,750.6;567.2,818.3;602.3,725.5;547.1,640.1;539.6,630.1;500.7,583.7;695.2,640.1;645.0,632.6;584.7,625.1;506.9,660.2;529.5,710.4;564.7,815.8
202#666.8,861.0;654.0,776.9;623.5,705.6;575.1,720.9;514.0,754.0;567.4,825.3;598.0,713.3;547.1,642.0;539.4,629.2;507.6,579.6;692.2,647.1;648.9,639.4;585.3,624.1;511.4,662.3;536.9,713.3;567.4,820.2
203#666.8,861.1;654.1,777.0;623.5,705.6;575.1,720.9;516.5,754.0;567.4,825.4;598.0,713.3;547.0,641.9;539.4,629.2;507.5,579.5;692.3,647.0;649.0,639.3;585.3,624.1;511.4,662.3;531.7,713.3;567.4,820.3
204#680.2,842.9;672.7,762.9;622.7,695.5;565.3,713.0;512.8,742.9;570.3,835.4;592.8,705.5;550.3,638.0;547.8,628.0;514.1,579.3;692.7,653.0;650.2,640.5;590.3,620.5;512.8,658.0;522.8,710.5;567.8,835.4
205#693.8,822.6;691.4,741.5;625.0,697.2;568.4,716.9;526.6,758.7;568.4,842.3;597.9,709.5;558.6,635.8;551.2,618.5;525.4,575.5;696.3,653.0;657.0,638.2;600.4,616.1;511.9,650.5;526.6,707.1;563.5,684.9
206#705.9,804.0;711.7,726.1;625.1,697.2;564.5,717.4;535.6,772.3;567.4,850.2;596.2,708.7;564.5,630.8;561.6,619.3;539.9,557.2;700.2,648.1;662.6,633.7;613.6,613.5;518.3,642.4;515.4,694.3;552.9,679.9
207#718.4,785.3;727.8,707.3;628.0,704.2;571.9,716.7;547.0,782.1;568.8,860.1;600.0,710.4;575.0,623.2;575.0,616.9;559.4,551.5;696.6,620.0;690.4,635.6;624.9,610.7;528.3,635.6;515.8,682.4;556.3,679.3
208#726.6,772.4;736.2,695.6;637.0,702.0;582.6,718.0;553.8,794.8;569.8,874.8;608.2,708.4;589.0,618.7;589.0,609.1;582.6,545.1;701.0,599.5;704.2,625.1;640.2,605.9;541.0,621.9;512.2,670.0;537.8,670.0
209#730.1,773.5;736.5,693.3;637.1,703.0;582.5,715.8;553.6,796.0;569.7,873.0;608.2,709.4;588.9,619.5;588.9,609.9;582.5,545.7;701.2,600.3;704.5,625.9;640.3,606.7;540.8,622.7;515.1,667.7;537.6,667.7
210#733.0,764.0;745.3,684.0;634.5,705.6;588.4,717.9;576.1,800.9;569.9,890.1;609.9,711.7;603.8,607.1;603.8,604.0;602.2,537.9;702.2,567.1;726.8,607.1;653.0,604.0;554.6,616.3;523.8,659.4;526.9,647.1
211#737.1,761.8;746.5,683.0;645.6,705.0;598.3,717.6;592.0,806.0;566.7,894.3;623.5,708.2;617.2,604.1;620.3,600.9;623.5,534.7;708.7,537.9;733.9,582.0;664.5,600.9;573.0,607.2;532.0,629.3;563.6,582.0
212#740.8,766.2;753.2,685.2;653.6,703.9;606.8,707.0;591.3,806.7;575.7,890.8;631.8,707.0;628.6,601.1;628.6,601.1;638.0,538.8;714.3,524.8;728.3,560.6;675.4,594.9;578.8,604.2;563.2,598.0;591.3,560.6
213#750.0,781.1;759.2,698.7;661.5,701.8;612.6,710.9;594.3,799.4;582.1,884.9;637.1,704.8;640.1,598.0;640.1,604.1;637.1,543.0;724.1,517.1;725.6,552.2;682.8,591.9;600.4,601.0;606.5,582.7;621.8,558.3
214#747.0,798.2;765.8,716.8;671.8,704.2;624.8,710.5;599.8,788.8;590.4,876.5;646.8,710.5;646.8,604.0;646.8,600.8;634.2,547.6;726.7,511.6;734.5,557.0;690.6,594.6;609.2,610.2;606.0,672.9;659.3,550.7
